66.249.65.67 crawl-66-249-65-67.googlebot.com 2005/8/19@1:11:20 GET /~klarson/images/Hawaii_May_2003/Big_Island/img_0907.jpg 200 481601
65.54.188.147 65.54.188.147 2005/8/19@1:11:23 GET /liaison/Institute2000/EquityPresWat/tsld008.htm 200 885
66.33.248.199 plns-66-33-248-199-pppoe.dsl.plns.epix.net 2005/8/19@1:11:26 GET /~mjhinek/pics/jokes/illusion.jpg 200 47269
24.109.50.223 S010600112f2dcc86.su.shawcable.net 2005/8/19@1:11:36 GET /csImages/top_C_high.jpg 200 3453
205.206.158.5 d205-206-158-5.abhsia.telus.net 2005/8/19@1:11:53 GET /~jorchard/cats/JUMP.JPG 200 33353
222.51.252.108 222.51.252.108 2005/8/19@1:12:00 GET /~s6zhang/jeancarlos.wmv 206 303104
68.142.249.148 lj2138.inktomisearch.com 2005/8/19@1:12:12 GET /cs-archive/CS-1995/30 301 342
68.142.249.148 lj2138.inktomisearch.com 2005/8/19@1:12:12 GET /cs-archive/CS-1995/30/ 200 1380
66.249.65.67 crawl-66-249-65-67.googlebot.com 2005/8/19@1:12:20 GET /~klarson/images/Hawaii_May_2003/Big_Island/tn/img_0946.jpg 200 7230
66.249.65.67 crawl-66-249-65-67.googlebot.com 2005/8/19@1:12:20 GET /~j9huang/pic/DSC00611.JPG 404 911
66.249.64.15 crawl-66-249-64-15.googlebot.com 2005/8/19@1:12:21 GET /robots.txt 301 338
222.51.252.108 222.51.252.108 2005/8/19@1:12:22 GET /~s6zhang/jeancarlos.wmv 206 270336
222.51.252.108 222.51.252.108 2005/8/19@1:12:22 GET /~s6zhang/jeancarlos.wmv 206 245760
66.249.64.15 crawl-66-249-64-15.googlebot.com 2005/8/19@1:12:22 GET / 301 328
222.51.252.108 222.51.252.108 2005/8/19@1:12:22 GET /~s6zhang/jeancarlos.wmv 206 409600
222.51.252.108 222.51.252.108 2005/8/19@1:12:23 GET /~s6zhang/jeancarlos.wmv 206 286720
222.51.252.108 222.51.252.108 2005/8/19@1:12:25 GET /~s6zhang/jeancarlos.wmv 206 49152
222.51.252.108 222.51.252.108 2005/8/19@1:12:27 GET /~s6zhang/jeancarlos.wmv 206 65536
222.51.252.108 222.51.252.108 2005/8/19@1:12:28 GET /~s6zhang/jeancarlos.wmv 206 32768
70.240.87.97 adsl-70-240-87-97.dsl.hstntx.swbell.net 2005/8/19@1:12:29 GET /~mjhinek/pics/jokes/illusion.jpg 200 47269
66.249.64.33 crawl-66-249-64-33.googlebot.com 2005/8/19@1:12:29 GET /curriculum.html 200 10554
66.249.64.79 crawl-66-249-64-79.googlebot.com 2005/8/19@1:12:35 GET /undergrad/archives/handbook/2001/cDescr/CS444.html 200 16518
24.21.236.160 c-24-21-236-160.hsd1.or.comcast.net 2005/8/19@1:12:37 GET /cscf/howto/ssh/public_key/ 200 10462
24.21.236.160 c-24-21-236-160.hsd1.or.comcast.net 2005/8/19@1:12:38 GET /cscf/howto/ssh/public_key/putty-02.png 200 12813
24.21.236.160 c-24-21-236-160.hsd1.or.comcast.net 2005/8/19@1:12:38 GET /cscf/howto/ssh/public_key/putty-01.png 200 20040
24.21.236.160 c-24-21-236-160.hsd1.or.comcast.net 2005/8/19@1:12:38 GET /cscf/howto/ssh/public_key/putty-03.png 200 12847
24.21.236.160 c-24-21-236-160.hsd1.or.comcast.net 2005/8/19@1:12:38 GET /cscf/howto/ssh/public_key/putty-04.png 200 21321
24.21.236.160 c-24-21-236-160.hsd1.or.comcast.net 2005/8/19@1:12:38 GET /cscf/howto/ssh/public_key/putty-05.png 200 21674
24.21.236.160 c-24-21-236-160.hsd1.or.comcast.net 2005/8/19@1:12:38 GET /cscf/howto/ssh/public_key/putty-06.png 200 19834
24.21.236.160 c-24-21-236-160.hsd1.or.comcast.net 2005/8/19@1:12:38 GET /cscf/howto/ssh/public_key/ssh-01.png 200 18636
